action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,22062738,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '21.1', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '21.1025996251324'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CN(C)S(=O)(=O)N1C[C@H](Oc2cccnc2)[C@H]2OCCC[C@H]21.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3501058,,CHEMBL3556763,,0,http://www.openphacts.org/units/Nanomolar,2919131,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22062739,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '22.62', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '22.6185390858607'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CN(C)S(=O)(=O)N1C[C@H](Oc2cccnc2)[C@H]2OCCC[C@H]21.O=C(O)C(F)(F)F,,,CHEMBL3988442,,2021,,CHEMBL3501058,,CHEMBL3556763,,0,http://www.openphacts.org/units/Nanomolar,2919131,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22062874,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '17.54', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '17.5393203487898'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CO[C@@H]1CC[C@H]2[C@H]1OCCN2C(=O)c1ccc(C)o1,,,CHEMBL3988442,,2021,,CHEMBL3444873,,CHEMBL3444873,,0,http://www.openphacts.org/units/Nanomolar,2944917,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22062875,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '10.36', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '10.3552612843514'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,CO[C@@H]1CC[C@H]2[C@H]1OCCN2C(=O)c1ccc(C)o1,,,CHEMBL3988442,,2021,,CHEMBL3444873,,CHEMBL3444873,,0,http://www.openphacts.org/units/Nanomolar,2944917,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22062946,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '18.01', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '18.0058674924619'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccsc1C(=O)N1CC(C(=O)NCC2CC2)C2(CCOCC2)C1,,,CHEMBL3988442,,2021,,CHEMBL3444874,,CHEMBL3444874,,0,http://www.openphacts.org/units/Nanomolar,2970432,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22062947,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '30.61', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '30.6065783853054'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccsc1C(=O)N1CC(C(=O)NCC2CC2)C2(CCOCC2)C1,,,CHEMBL3988442,,2021,,CHEMBL3444874,,CHEMBL3444874,,0,http://www.openphacts.org/units/Nanomolar,2970432,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22062948,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '31.51', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '31.5143101238787'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccsc1C(=O)N1CC(C(=O)N2CCOCC2)C2(CCOCC2)C1,,,CHEMBL3988442,,2021,,CHEMBL3444875,,CHEMBL3444875,,0,http://www.openphacts.org/units/Nanomolar,2910693,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22062949,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '12.75', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '12.745497514465'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccsc1C(=O)N1CC(C(=O)N2CCOCC2)C2(CCOCC2)C1,,,CHEMBL3988442,,2021,,CHEMBL3444875,,CHEMBL3444875,,0,http://www.openphacts.org/units/Nanomolar,2910693,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22063346,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '17.59', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '17.5891134477663'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.121', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.12116791133775'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '72.76', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '72.7613828921019'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '100.0', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '100.0'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CC3)nc2-c2ccc(C)o2)on1,,,CHEMBL3988442,,2021,,CHEMBL3450410,,CHEMBL3450410,4.22,0,http://www.openphacts.org/units/Nanomolar,2935823,=,33,1,=,,IC50,nM,,60578.32,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.21768274357944
,,22063347,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-1.424', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-1.42381935768191'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '0.6176', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '0.61760439542409'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '65.42', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '65.4210928278831'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '100.83', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '100.828834207221'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CC3)nc2-c2ccc(C)o2)on1,,,CHEMBL3988442,,2021,,CHEMBL3450410,,CHEMBL3450410,4.35,0,http://www.openphacts.org/units/Nanomolar,2935823,=,33,1,=,,IC50,nM,,44292.88,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.35366607391196
,,22063348,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '5.78', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '5.77987396975383'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.094', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.09369483762049'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '79.36', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '79.3645103470751'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '100.0', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '100.0'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CC3)nc2-c2ccc(C)o2)on1,,,CHEMBL3988442,,2021,,CHEMBL3450410,,CHEMBL3450410,4.53,0,http://www.openphacts.org/units/Nanomolar,2935823,=,33,1,=,,IC50,nM,,29724.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.5268928157035
,,22063349,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '44.5', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '44.4975929372318'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CC3)nc2-c2ccc(C)o2)on1,,,CHEMBL3988442,,2021,,CHEMBL3450410,,CHEMBL3450410,,0,http://www.openphacts.org/units/Nanomolar,2935823,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22063350,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '61.62', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '61.6209583605565'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CC3)nc2-c2ccc(C)o2)on1,,,CHEMBL3988442,,2021,,CHEMBL3450410,,CHEMBL3450410,4.13,0,http://www.openphacts.org/units/Nanomolar,2935823,=,33,1,=,,IC50,nM,,74531.58,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.12765967913724
,,22063351,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-2.776', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-2.77582585028642'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.099', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.09948760836828'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '66.88', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '66.8812290131205'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '117.95', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '117.946067274562'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CC3)nc2-c2ccc(C)o2)on1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3988442,,2021,,CHEMBL3450410,,CHEMBL3450410,,0,http://www.openphacts.org/units/Nanomolar,2935823,<,33,1,>,,IC50,nM,,288403.15,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,3.54
,,22063465,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-11.43', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-11.4266205357425'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.32', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.3198897497801'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '79.36', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '79.3623207063392'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '92.31', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '92.3062700073009'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CCCC3)nc2-c2ccco2)on1,,,CHEMBL3988442,,2021,,CHEMBL3449567,,CHEMBL3449567,4.67,0,http://www.openphacts.org/units/Nanomolar,2948986,=,33,1,=,,IC50,nM,,21505.91,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.66744208005937
,,22063466,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '38.23', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '38.2253872064229'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CCCC3)nc2-c2ccco2)on1,,,CHEMBL3988442,,2021,,CHEMBL3449567,,CHEMBL3449567,,0,http://www.openphacts.org/units/Nanomolar,2948986,<,33,1,>,,IC50,nM,,48977.88,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.31
,,22063467,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '30.65', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '30.6489072088838'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CCCCC3)nc2-c2ccco2)on1,,,CHEMBL3988442,,2021,,CHEMBL3449568,,CHEMBL3449568,,0,http://www.openphacts.org/units/Nanomolar,2965921,<,33,1,>,,IC50,nM,,100000.0,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.0
,,22063468,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'BOTTOM', 'standard_units': None, 'standard_value': '-8.074', 'text_value': None, 'type': 'BOTTOM', 'units': None, 'value': '-8.07399957319398'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'HILLSLOPE', 'standard_units': None, 'standard_value': '1.668', 'text_value': None, 'type': 'HILLSLOPE', 'units': None, 'value': '1.66773486438423'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'MAX_EFFECT', 'standard_units': None, 'standard_value': '70.64', 'text_value': None, 'type': 'MAX_EFFECT', 'units': None, 'value': '70.6403613229914'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TOP', 'standard_units': None, 'standard_value': '77.57', 'text_value': None, 'type': 'TOP', 'units': None, 'value': '77.5655754183381'}]",CHEMBL4649950,AMP-dependent Kinase enzyme assay. An in vitro enzyme assay that detects ADP turnover that is directly proportional to AMPK activity. This uses naive AMPK that is activated during the assay with MK-8722,F,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(-c2cnc(NC3CCCCC3)nc2-c2ccco2)on1,,,CHEMBL3988442,,2021,,CHEMBL3449568,,CHEMBL3449568,4.76,0,http://www.openphacts.org/units/Nanomolar,2965921,=,33,1,=,,IC50,nM,,17498.24,CHEMBL2096907,Homo sapiens,"AMP-activated protein kinase, AMPK",9606,,,pIC50,,UO_0000065,,4.75700567296837
